evaluation_id,feasible,objective,penalty,weight_lbf,min_factor_of_safety,max_deflection_in,governing_load_case,governing_x_in,left_width_in,mid_width_in,right_width_in,left_height_in,mid_height_in,right_height_in,wall_thickness_in,left_web_opening_ratio,mid_web_opening_ratio,right_web_opening_ratio,violations,load_case_1_max_von_mises_psi,load_case_1_max_von_mises_x_in,load_case_1_min_factor_of_safety,load_case_1_min_factor_of_safety_x_in,load_case_1_max_deflection_in,load_case_1_max_deflection_x_in,load_case_1_max_slope_rad,load_case_2_max_von_mises_psi,load_case_2_max_von_mises_x_in,load_case_2_min_factor_of_safety,load_case_2_min_factor_of_safety_x_in,load_case_2_max_deflection_in,load_case_2_max_deflection_x_in,load_case_2_max_slope_rad
95,True,0.1578245284354907,0.0,0.1578245284354907,19.633016336676334,0.004536688529964729,Load Case 1,4.0,1.6,1.5345651736630934,0.7,2.2,0.7,0.7,0.1165134071416731,0.41827918803474684,0.3054509825048954,0.34280048883132946,,121.22436813511607,4.0,19.633016336676334,4.0,0.004536688529964729,4.49,0.002047330264228625,26.949759587098225,2.49,88.31247612091455,2.49,0.0007499034603116411,4.3,0.0003652407389628364
96,True,0.10341987267136883,0.0,0.10341987267136883,15.021988822552439,0.0052723277933348755,Load Case 1,4.0,1.5090194097194178,1.1118978488679487,0.8263403465457098,2.1968015371646032,0.8172462514370368,0.7,0.0848220200659418,0.39471853732944645,0.44880627969527626,0.4380404195940941,,158.434414251921,4.0,15.021988822552439,4.0,0.0052723277933348755,4.46,0.002349793591622032,47.78729523364913,2.49,49.80403239738368,2.49,0.0015723121043621521,4.17,0.0006627242084378954
97,True,0.09858097178268209,0.0,0.09858097178268209,18.79445048893363,0.002692606699877314,Load Case 1,8.0,0.7324370203127747,0.9337303953153526,1.6,0.7,1.4081363376434166,0.7,0.08461174597733429,0.15041169343204108,0.3371717742586138,0.6193016751191643,,126.63312510261308,8.0,18.79445048893363,8.0,0.002692606699877314,3.81,0.0012629905082073712,77.94943815024007,2.49,30.532612632983682,2.49,0.002181612156492616,3.2,0.0011498253866220182
98,True,0.11321590070742865,0.0,0.11321590070742865,31.047871593734083,0.0014673382949155099,Load Case 1,0.0,0.7741271232313346,1.187858930168548,1.3629728312794445,0.7,1.7807052548252245,1.0445314778897075,0.08,0.3462047362859145,0.21539097663913245,0.38688951281785716,,76.65581818756037,0.0,31.047871593734083,0.0,0.0014673382949155099,3.66,0.0007678868255433755,57.12616244663504,2.47,41.66217190281773,2.47,0.0012771856601673831,3.15,0.0007188556782060748
99,True,0.09777436459204576,0.0,0.09777436459204576,14.246602866480137,0.0024788875631856695,Load Case 1,8.0,0.7786115986202006,1.0380246774434287,1.6,0.9524380199643692,1.3868558297632048,0.7,0.08,0.41941503868523644,0.24979614221479035,0.7,,167.05736955718336,8.0,14.246602866480137,8.0,0.0024788875631856695,3.99,0.0010383461807036282,70.55252142971577,2.49,33.733734128424445,2.49,0.0017610615842105935,3.2600000000000002,0.0009035454795665747
100,True,0.0960243669108514,0.0,0.0960243669108514,17.489061143182568,0.003531089683228259,Load Case 1,8.0,0.8809826461969731,0.951157341695407,1.4412637815024703,1.1148069029455732,1.1257250759972477,0.8229014022380697,0.08,0.24884298774771435,0.18182393360240826,0.7,,136.08506371582735,8.0,17.489061143182568,8.0,0.003531089683228259,4.05,0.0013880032278160148,72.50977044116243,2.49,32.82316280302163,2.49,0.0021242198589127813,3.45,0.000980797969480454
101,True,0.11952080669788044,0.0,0.11952080669788044,28.618183829906478,0.002025929635739493,Load Case 1,8.0,0.7,0.8606344759321551,1.5685175496958514,1.0455543297735024,1.530305665245119,1.0196452511034166,0.09757172242185523,0.47356872225049584,0.16149436735461645,0.6763913144920558,,83.16390774989922,8.0,28.618183829906478,8.0,0.0017438318797484717,3.86,0.0007492027118865173,70.64695691169726,2.49,33.68864143681092,2.49,0.002025929635739493,3.24,0.0010303605997628693
102,True,0.12861467863742337,0.0,0.12861467863742337,23.366864262470564,0.0010067001603264016,Load Case 1,8.0,0.7596846473306744,1.2257606393053844,1.427558274150435,1.1739316885424143,2.1094172458167666,0.7,0.08,0.4368043950477513,0.02179208606554478,0.5079487127956193,,101.85363227459275,8.0,23.366864262470564,8.0,0.0009710669107437783,4.12,0.0004770032837492135,66.10775583875403,0.0,36.00182716541081,0.0,0.0010067001603264016,3.21,0.0005506915226323143
103,True,0.08568518876621728,0.0,0.08568518876621728,18.238637002370172,0.004303434846509519,Load Case 1,4.0,0.7984083523613981,0.7,1.324993931703254,0.840228235875888,1.152500136600589,0.7942921996280222,0.08485526591568827,0.19432757562504951,0.3791190418271227,0.4881873332171911,,130.49220726804919,4.0,18.238637002370172,4.0,0.004303434846509519,3.93,0.0017407667201031125,103.87314066371138,2.49,22.912564160404415,2.49,0.00380071976892397,3.45,0.0017222460913326164
104,True,0.12706031412041469,0.0,0.12706031412041469,40.064349368387916,0.0014461504396255892,Load Case 1,8.0,0.7322785797592218,0.9850636991392245,0.9421056404433744,1.1873086388408576,1.653043429310729,0.897634617528364,0.11303684668037081,0.4680409724645274,0.3612189220540529,0.5198838379329249,,59.40443405472842,8.0,40.064349368387916,8.0,0.0013381107359890987,4.1,0.0005943651619091592,58.681342183400815,0.0,40.55803619081553,0.0,0.0014461504396255892,3.41,0.0007197297626461548
105,True,0.11226216566670075,0.0,0.11226216566670075,20.443077202788107,0.00199736529946462,Load Case 1,4.0,1.1302644857079203,1.2932366158471058,1.3508953513889952,1.6158195864234104,1.127813694870811,2.2,0.08,0.6807051225647611,0.6448186331416091,0.14225999478308493,,116.42082923188327,4.0,20.443077202788107,4.0,0.00199736529946462,3.87,0.0007321398118643153,72.29364276425052,2.49,32.92129029603858,2.49,0.0010252529520495142,3.5100000000000002,0.0004614732564097485
106,True,0.09202472751146408,0.0,0.09202472751146408,8.79028221719854,0.00552524316519017,Load Case 1,4.0,1.193747026091068,0.8923577472307258,1.0122362302896035,1.7152761870361848,0.7265249675361571,2.033050994461531,0.08,0.6109149065237685,0.7,0.05841795874935738,,270.7535368254087,4.0,8.79028221719854,4.0,0.00552524316519017,3.96,0.0017854591687522896,98.89813119950692,2.49,24.065166562134856,2.49,0.0025371516478788526,3.7800000000000002,0.0009682478460610313
107,True,0.1122699005885304,0.0,0.1122699005885304,22.629993691789778,0.0020511453032095854,Load Case 1,4.0,1.3100015197434076,0.9391591969511515,1.0732356050574552,1.863731629622953,1.226590642872239,1.8441251685976883,0.08,0.5963395201088371,0.429849716294289,0.0,,105.17015746511102,4.0,22.629993691789778,4.0,0.0020511453032095854,4.01,0.0007082752652467529,62.94419716872914,2.49,37.811269458567196,2.49,0.0015811887781187989,3.8000000000000003,0.000614767798861961
108,True,0.15802605453808213,0.0,0.15802605453808213,29.883912680215204,0.0015015848007647954,Load Case 1,4.0,0.9840202992379614,1.3636054675685176,1.348972884792303,1.320618518842362,1.1863045018589513,2.0884997364783775,0.11177396389965302,0.618933395743596,0.6253985892159571,0.013873792883540466,,79.64151232364198,4.0,29.883912680215204,4.0,0.0015015848007647954,3.79,0.0005954080519121709,55.14417017820999,0.0,43.15959406603688,0.0,0.0007809270282299878,3.36,0.00038227614338358693
109,True,0.14138092636210953,0.0,0.14138092636210953,23.429281239178394,0.0015945617257944952,Load Case 1,4.0,1.3618090772487759,1.479977012572272,1.1521401231990356,1.6467408754040669,1.1709261036558083,1.7299628712008515,0.0937327949350877,0.3069558114509056,0.7,0.033457001597390845,,101.58228823597752,4.0,23.429281239178394,4.0,0.0015945617257944952,3.99,0.0005623021839639385,43.11846147587926,2.49,55.196774618950336,2.49,0.0006669590264642632,3.68,0.0002857928550643096
110,True,0.10007129576289649,0.0,0.10007129576289649,13.40710436506975,0.003681641272682678,Load Case 1,4.0,1.0043832862907676,1.1757961392678853,1.2676542602934795,1.3388155612456898,0.8707848173033853,1.8443981076642855,0.08390892425335743,0.7,0.7,0.16305591314115403,,177.51782452001655,4.0,13.40710436506975,4.0,0.003681641272682678,3.87,0.0013355173424944567,91.82334148070234,2.49,25.919335559141928,2.49,0.0015286030828560756,3.49,0.0006897427377959208
111,True,0.10951088261474488,0.0,0.10951088261474488,10.94419726082744,0.004115236762439714,Load Case 1,4.0,0.990642959943179,1.3240924283665878,1.2379691219015492,1.9061089174630395,0.7,2.156013173668576,0.08,0.5899217901951447,0.66133895748217,0.0,,217.46684048895324,4.0,10.94419726082744,4.0,0.004115236762439714,3.95,0.0013402230081359335,73.81291035303549,2.49,32.24368187918395,2.49,0.0012735333531564822,3.56,0.0005584763895357839
112,True,0.09969522717379817,0.0,0.09969522717379817,9.113373165695526,0.005346313477799417,Load Case 1,4.0,1.0034646525976796,1.038509526351462,1.125393008424537,1.646602036038931,0.7,2.0608950160837596,0.08,0.38911550017015284,0.7,0.0,,261.15467420546037,4.0,9.113373165695526,4.0,0.005346313477799417,3.93,0.0017631754345570486,85.28845450935975,2.49,27.905301059697514,2.49,0.002084584263672312,3.63,0.0008666499180444224
113,True,0.11499476053854063,0.0,0.11499476053854063,32.84937233522184,0.0014541631236402598,Load Case 1,4.0,1.2287999854737723,0.93590869415086,0.7,1.25375746259805,1.606834350751619,1.078180585662919,0.10710255804793918,0.42496521239303753,0.6899451813322781,0.30166097488595883,,72.45191706290565,4.0,32.84937233522184,4.0,0.0014541631236402598,4.15,0.0006257213711152038,59.758816090093006,2.49,39.82675955982608,2.49,0.0014007115252872657,3.93,0.0005680046059449752
114,True,0.09143743112603785,0.0,0.09143743112603785,24.43052788132542,0.0021656513485754335,Load Case 1,4.0,1.4228711927267574,0.8346063254423416,0.7,1.3909331591123568,1.3494430116046907,1.6103831966514925,0.08,0.7,0.39009582309431584,0.5010794170601953,,97.41909841494913,4.0,24.43052788132542,4.0,0.0021656513485754335,4.0200000000000005,0.0007967487950266347,67.52102811516436,2.49,35.24827844654046,2.49,0.0020715749423858383,3.99,0.0007917092918046167
115,True,0.13776171780091653,0.0,0.13776171780091653,34.987313461979355,0.0018227007595705475,Load Case 1,4.0,1.534405584754213,0.7431739562246688,0.7,1.6763316688086611,1.4761935984571302,1.1070944116725467,0.11733477550041613,0.6328054091382842,0.383141340380403,0.1961958761001789,,68.02465706852118,4.0,34.987313461979355,4.0,0.0015606991524145886,4.2700000000000005,0.0006697444547677268,47.320487138139775,2.49,50.29534022023512,2.49,0.0018227007595705475,4.15,0.000734623601468358
116,True,0.17337806577486609,0.0,0.17337806577486609,43.26385428931284,0.0010745458878680782,Load Case 1,4.0,1.3146808291807612,0.8666927379926099,0.7685730940795704,1.800439627605811,1.633476538942661,1.5912987949823667,0.15943635307236007,0.5539431282950603,0.7,0.38791698921351775,,55.01127994941297,4.0,43.26385428931284,4.0,0.0008759856697269084,4.11,0.00033929666818388084,49.982146130648125,2.49,47.61700295499372,2.49,0.0010745458878680782,3.96,0.00041034079731796375
117,True,0.0758097312593349,0.0,0.0758097312593349,17.286160222621433,0.002997222863867075,Load Case 1,4.0,1.3474473413368597,0.764607855848019,0.7115154569359985,1.273199731585021,1.290180708281336,1.184069130183988,0.08,0.5574512485195954,0.7,0.5134815718790887,,137.6823984823088,4.0,17.286160222621433,4.0,0.002997222863867075,4.12,0.0011761091062420514,93.15768725000474,2.49,25.548079501081418,2.49,0.002698480922963126,4.0,0.001032455665463984
118,True,0.07868570750120135,0.0,0.07868570750120135,16.334518694622385,0.003973548945146059,Load Case 1,4.0,1.2052603945977787,0.8089494313260243,0.8942605777827276,1.3756361753656692,1.1267228517519705,0.8140614522961096,0.08,0.5443377943246611,0.6177909657439421,0.34075420123349465,,145.70371153840844,4.0,16.334518694622385,4.0,0.003973548945146059,4.24,0.0016724810112759073,88.882461885982,2.49,26.776936073767317,2.49,0.0026718004241611934,3.9,0.0010141809946916174
119,True,0.13224646465337356,0.0,0.13224646465337356,41.337825368998665,0.0012168589950324413,Load Case 1,4.0,1.1747790015464927,0.9475417744488818,0.7,1.3578011915249273,1.5334335136912742,1.3962401132451645,0.13248004968969135,0.7,0.5920422184444742,0.6278245150176258,,57.57438807569406,4.0,41.337825368998665,4.0,0.0012168589950324413,4.0600000000000005,0.000482475346421209,56.70571355573061,2.49,41.97107929275815,2.49,0.0012084654303901705,3.87,0.0004881019328226293
120,True,0.13885950976868788,0.0,0.13885950976868788,36.10333470656575,0.0008168405040249338,Load Case 1,8.0,1.0639528767132094,1.1752186569263139,0.7668927192956143,1.2754018655788695,2.015959603432425,0.8158571866106756,0.12566036659386026,0.4912899145569898,0.7,0.5370323048108965,,65.92188836138656,8.0,36.10333470656575,8.0,0.0008168405040249338,4.3100000000000005,0.0004215574337359477,48.75654251309382,2.49,48.81396172341053,2.49,0.0007721855806516764,3.7600000000000002,0.00034731195204212303
121,True,0.18868962980430695,0.0,0.18868962980430695,46.49866119038181,0.0014287762049467322,Load Case 1,8.0,1.454359736187816,1.1959846173178936,0.8435730573254472,1.1319497472100692,1.4386384814493565,0.7853791027719264,0.1281804383677764,0.0,0.0,0.3762052078969175,,51.184269376175074,8.0,46.49866119038181,8.0,0.0014287762049467322,4.29,0.0006806379514555025,27.348960008214053,2.49,87.02341878028214,2.49,0.00078077703296471,3.96,0.0003302223371318136
122,True,0.14011313751859028,0.0,0.14011313751859028,35.555697635481685,0.0018662099489372577,Load Case 1,4.0,1.4189008487867878,0.9800236327897417,0.9293421673406922,1.1667166706653205,1.3383229183899363,0.9411708688245368,0.11309177898713788,0.3364341352684441,0.3343845425038027,0.341156643102997,,66.93723251895793,4.0,35.555697635481685,4.0,0.0018662099489372577,4.17,0.0007907167799902151,41.32978099252848,2.49,57.58559428200822,2.49,0.0012221321834601229,3.91,0.0004750976132206361
123,True,0.1483064418030019,0.0,0.1483064418030019,34.720394465392545,0.0014520477667962339,Load Case 1,0.0,1.2364550733696364,0.9431311331265441,0.9261967884538833,0.7,1.6173669764101661,1.0652334105417953,0.11420746946238648,0.4135597285186762,0.10909811867135182,0.34267837202429907,,68.54760830474602,0.0,34.720394465392545,0.0,0.0014520477667962339,3.86,0.0006677147674492735,43.572103116573864,2.49,54.62210519497969,2.49,0.001264216505494689,3.71,0.00054431502925273
124,True,0.14302385141299287,0.0,0.14302385141299287,36.355460841472066,0.0017842604001649383,Load Case 1,0.0,1.2556044276778233,1.2239396735958568,1.0027375534265295,0.7,1.4176395106084576,0.7,0.11856924418843874,0.39738461303398026,0.4348060366278991,0.2763556226610272,,65.46471822700822,0.0,36.355460841472066,0.0,0.0017842604001649383,4.0600000000000005,0.0008128189178149316,40.24483316845436,2.49,59.13802624147903,2.49,0.0008752453139302688,3.66,0.0003963090622834193
125,True,0.1285386301233962,0.0,0.1285386301233962,32.58152467047852,0.0010662791861316078,Load Case 1,8.0,1.3163339775862581,0.9645233691224944,1.0955145764397687,0.9559034642846622,2.068610671179708,0.7,0.0963137867233973,0.40710805921068427,0.3789212282869927,0.39347351876405506,,73.04753304428601,8.0,32.58152467047852,8.0,0.00101938251537433,4.2,0.0005124945142907528,45.681943657759305,2.49,52.09935938432307,2.49,0.0010662791861316078,3.75,0.000451891067062235
126,True,0.12288031659286862,0.0,0.12288031659286862,40.67299023749905,0.0016632457051349503,Load Case 1,4.0,1.4948040267706517,0.7504034974305912,1.1274831555868727,0.9900643923437112,1.8271235370510204,1.4225427851527708,0.08710120320061063,0.36914017730458,0.17272348955305417,0.5435353836363236,,58.515491142958176,4.0,40.67299023749905,4.0,0.001257586652302473,3.91,0.0005234566018041809,50.32193086799203,2.49,47.29548248542729,2.49,0.0016632457051349503,3.83,0.0006390600772913631
127,True,0.1572250643226555,0.0,0.1572250643226555,24.04744123255684,0.0012972587067488584,Load Case 1,8.0,1.3496761636034185,0.8665962668850107,1.415137807183478,1.0383733531866752,1.7134089551906562,0.7,0.11099536700739512,0.4093926297200901,0.0,0.5876923540432247,,98.97102885016375,8.0,24.04744123255684,8.0,0.0012972587067488584,4.16,0.0005961557654770092,40.118406374436844,2.49,59.32439035057281,2.49,0.001193561774825058,3.71,0.0004891785453816214
128,True,0.13182966025845355,0.0,0.13182966025845355,25.024786373010524,0.0013437213602681846,Load Case 1,8.0,1.4898776382548788,0.8389479537109867,1.017240491488966,1.0115507540129516,1.851779225408353,0.9359256085136012,0.0977972893588727,0.4676953906903572,0.12298584881976664,0.6855791829586628,,95.1057069788557,8.0,25.024786373010524,8.0,0.0012049975066419306,4.13,0.0005406128284854862,42.90223151219067,2.49,55.47496985847282,2.49,0.0013437213602681846,3.89,0.0005194784598000339
129,True,0.11386297963028477,0.0,0.11386297963028477,19.074774094121366,0.003054814964636377,Load Case 1,4.0,0.912834424850103,0.7579151165786333,1.1019138325196582,0.9505943393213068,1.0991554148962064,2.1684652813707697,0.09968318436463786,0.07927236427563544,0.5244968098989553,0.3325750949514271,,124.77211988232614,4.0,19.074774094121366,4.0,0.003054814964636377,3.69,0.001257806011429872,82.02622997280048,2.49,29.015108957088447,2.49,0.002746312897908261,3.5100000000000002,0.0012034476482477871
130,True,0.1012301765093537,0.0,0.1012301765093537,13.467941118389104,0.0045931344451007475,Load Case 1,4.0,1.2051163876538558,1.094946119635163,1.2697469075284642,0.7583375666794199,0.8716892615593675,2.2,0.08,0.17156258939502003,0.6458998513641179,0.25451816279137995,,176.71594931094197,4.0,13.467941118389104,4.0,0.0045931344451007475,3.64,0.0019233603582762052,74.16000633787104,2.49,32.09276964131829,2.49,0.0017318522086843167,3.5,0.0007683911887570881
131,True,0.1383114441953514,0.0,0.1383114441953514,14.297383592544058,0.004228090037076349,Load Case 1,4.0,0.989327294967002,1.2402861437337063,1.1158000974513653,1.1196727945811906,0.7031892495590292,2.117069930211753,0.11321516708842268,0.0,0.5969245814251575,0.42461574035054384,,166.46402361626124,4.0,14.297383592544058,4.0,0.004228090037076349,3.8000000000000003,0.0015530882843822033,52.26541776329924,2.49,45.536802380086115,2.49,0.001250096231440061,3.48,0.0005723559496233533
132,True,0.1641068380472232,0.0,0.1641068380472232,34.42269472688093,0.0016616979105036106,Load Case 1,4.0,0.839622478563493,0.8353441178436201,1.2258790533253474,0.9766635761992786,1.3311176738046266,2.2,0.14905156708583137,0.12596088782385995,0.574981600007727,0.5452505438387604,,69.14043246420917,4.0,34.42269472688093,4.0,0.0015346420279260752,3.64,0.0006717810925658416,59.44824127112969,2.49,40.03482607913277,2.49,0.0016616979105036106,3.37,0.0007839399084549327
133,True,0.11958852129838736,0.0,0.11958852129838736,11.388845811774255,0.00601441293819955,Load Case 1,4.0,1.0562539580184702,1.1350214766691205,1.3027400296535916,0.7,0.7,1.8995466648975936,0.10468836543489982,0.0568921465231364,0.7,0.34884942828110677,,208.97640018442067,4.0,11.388845811774255,4.0,0.00601441293819955,3.65,0.002480669586261956,68.57957048085373,2.49,34.70421268771953,2.49,0.0016626002881380045,3.43,0.0007660163806563378
134,True,0.11959002693409683,0.0,0.11959002693409683,23.79020197443432,0.001883966432993942,Load Case 1,4.0,1.159350246982932,1.0425986679557189,0.8444796468968712,0.9604443007018442,1.3097064779763787,2.2,0.09534524557097204,0.0,0.697214075737573,0.26378992627218734,,100.04118512981188,4.0,23.79020197443432,4.0,0.001883966432993942,3.73,0.0007958437721730707,56.21800891774575,2.49,42.335188417687455,2.49,0.0013636395129585878,3.62,0.0005953528093147559
135,True,0.15133889274135678,0.0,0.15133889274135678,17.957552189822344,0.002626466157782211,Load Case 1,4.0,0.8264198375243288,1.3901799136288706,1.1081563017163913,1.3209283230143627,0.8420694742586418,1.9705683135969958,0.12290718812984393,0.2223652847868376,0.7,0.3360778962828317,,132.53476725791688,4.0,17.957552189822344,4.0,0.002626466157782211,3.84,0.0009673430679442881,48.341061013753475,2.49,49.23350770730639,2.49,0.000940696344770823,3.38,0.00046476723271945004
136,True,0.10300397671458934,0.0,0.10300397671458934,12.612135491588136,0.005968005810525029,Load Case 1,4.0,0.966142141505456,1.4293294204481357,1.1300806095562745,0.7,0.7,2.2,0.08,0.09255907941843614,0.5761192761452114,0.3257000498763288,,188.70713857993192,4.0,12.612135491588136,4.0,0.005968005810525029,3.58,0.0025614976825182267,67.4516255409853,2.49,35.28454623460264,2.49,0.0013812509205684033,3.3000000000000003,0.0006982623594455569
137,True,0.11414007618772117,0.0,0.11414007618772117,25.935816807971484,0.0021910933306370935,Load Case 1,4.0,1.3128115902228317,1.3833246156312131,1.247015167610407,1.8257940246505966,1.060599977300471,1.5183799291474787,0.08,0.7,0.17832437799603423,0.7,,91.76499115572473,4.0,25.935816807971484,4.0,0.0021910933306370935,4.07,0.0007901215178216653,64.55873515579371,0.0,36.86565410949522,0.0,0.0008602501938253159,3.7,0.0003641588253298687
138,True,0.12294959839017323,0.0,0.12294959839017323,20.308597665308042,0.003189629766223918,Load Case 1,4.0,1.031905426000585,1.3568645850539809,1.499232366463878,2.1935497151446155,0.8523539353864373,0.9850013918247079,0.0938025585123535,0.5765755721810364,0.3678903774161726,0.7,,117.19174505414577,4.0,20.308597665308042,4.0,0.003189629766223918,4.24,0.0012346627340821537,53.264400979966986,0.0,44.68275163547094,0.0,0.0009265235852943087,3.65,0.0004004526182259648
139,True,0.09895668601592007,0.0,0.09895668601592007,23.773596878008156,0.0021058083165179245,Load Case 2,0.0,0.9034149395763534,1.244156860277888,1.1696162291537995,1.6700396949719785,1.2024128734532313,1.3517435929884307,0.08,0.7,0.326778238144548,0.682653936113851,,86.74129790218592,4.0,27.43791086321782,4.0,0.0021058083165179245,4.0600000000000005,0.0007895413628620021,100.11106069530551,0.0,23.773596878008156,0.0,0.001197628146264106,3.5,0.0005607854260526325
140,True,0.10567244339399517,0.0,0.10567244339399517,18.04493595074145,0.003923824318804767,Load Case 1,4.0,0.9613885370492614,1.0625614436552147,1.140485904550598,2.0636450011948346,0.887108030493023,0.9518070723725398,0.08735727952960472,0.7,0.06846555799695384,0.5610401504493934,,131.8929591380571,4.0,18.04493595074145,4.0,0.003923824318804767,4.25,0.0015462411989455513,86.63820558624512,0.0,27.470559713183327,0.0,0.0016430196339731248,3.74,0.0006794765719220251
141,True,0.08961084702679248,0.0,0.08961084702679248,16.745425423636338,0.0028994590262393823,Load Case 1,4.0,1.0044582704742213,1.05336791001567,1.1309574527733925,1.8845933853555783,1.0621165683154234,1.189126706795605,0.08602490600530925,0.7,0.7,0.5029622264778726,,142.1283687806824,4.0,16.745425423636338,4.0,0.0028994590262393823,4.14,0.0010947898093054652,91.86197787807211,2.49,25.9084340983705,2.49,0.0015952493224126838,3.69,0.0006688291237753333
142,True,0.09951039599051477,0.0,0.09951039599051477,24.267473453246584,0.0026564490334767435,Load Case 1,4.0,0.8790751171758284,1.5270120166657488,1.0261358076715523,1.5957789447496946,1.030466207289981,1.1048893543465963,0.08,0.6149511086969304,0.43345253552564644,0.6046137684574645,,98.07366245131693,4.0,24.267473453246584,4.0,0.0026564490334767435,4.14,0.001047755448767198,80.63887568860375,0.0,29.514300387701866,0.0,0.0009595020925577917,3.5100000000000002,0.0004651806471689136
143,True,0.13645632923545176,0.0,0.13645632923545176,26.793220640245217,0.0017325323810777169,Load Case 1,8.0,0.9581763628213285,1.43807615131171,1.030480786587167,2.2,1.1861153237545075,0.9605691954260016,0.1007216330141883,0.5496495977222196,0.26169909376021566,0.6812266404236523,,88.82844029676224,8.0,26.793220640245217,8.0,0.0017325323810777169,4.3500000000000005,0.0007614608011456692,52.03655614503186,0.0,45.737077476200895,0.0,0.0007450089606995145,3.7,0.00033353079537281537
144,True,0.09499949905568707,0.0,0.09499949905568707,14.025798953335583,0.005496283800898161,Load Case 1,4.0,0.9462037657463545,1.357302371911943,0.9302723914496552,1.9226799600657098,0.7,0.9876897804871818,0.08,0.5448953169307632,0.33336061874035544,0.5438721711696278,,169.68730322731412,4.0,14.025798953335583,4.0,0.005496283800898161,4.23,0.0021064375290742385,62.40051554759879,0.0,38.14071052320951,0.0,0.0013463169587476977,3.7600000000000002,0.0005761690398852226
